        Pretty. lightweight. cheap ,1
        takes good images ,1
        Value ,1
        photos transfer from camera to software quickly. easy to get started with ,1
        Good price. good quality photos. ,1
        Cheap. easy. good for the amateur photographer ,1
        Ease of use. great quality pictures. cost ,1
        can be used as a drive. USB compatible. great picture quality. cheaper media. ,1
        quality ,1
        Excellent Quality. Cheap. easy to use ,1
        Connectivity options: PCMIA.USB.serial ,1
        Good feature control. nice macro feature. good image quality ,1
        USB. megapixel. mass storage. LCD preview ,1
        Inexpensive Media. Optical View Finder. Switchable LCD. LCD Cover ,1
        Price. Photo quality. weight ,1
        Photowise 1.7; Switchable LCD; LCD cover; optical viewfinder ,1
        Easy to use software and camera. came with everything needed to get started right away.  ,1
        Easy to use. cheap ,1
        Excellent image quality and expanded storage space ,1
        nice pictures ,1
        accessories ,1
        You can take ALL high-resolution pictures without worrying about space! ,1
        clear pictures. lots of memory space (40MB each clik! disk) ,1
        Cute little blue camera ,1
        pretty packaging ,1
        It was free! ,1
        Ease of use. price ,1
        small. cheap. built in flash ,1
        Cheap. functional ,1
        small. lightweight. can preview images on television ,1
        cheap. cute. easy to use ,1
        price. flash. easy to use ,1
        cheap. E-Z to use ,1
        I sold it again on Ebay. ,1
        Priced right for a beginner. ,1
        tv-out. webcam capable ,1
        Inexpensive. Smaller-Than-Pocket-Size ,1
        Cheap. tiny. ,1
        user-friendly ,1
        resolution and price ,1
        small size ,1
        it has a flash ,1
        Inexpensive. sleek looking ,1
        dont like it  ,1
        light weight; has functions; takes pictures ,1
        Price ,1
        Great price ,1
        It is a pretty color and it is very compact ,1
        takes pics ,1
        Its cheap ,1
        easy. compact. self timer ,1
        NON ,1
        small. light. shiny. blue. cheap ,1
        Looks pretty. has extra functions ,1
        at least it wasn't take expensive ,1
        Cheap. easy to use. Good for web pictures. ,1
        It was free ,1
        Cheap. small. ,1
        Low cost. light weight. functional ,1
        cheap. light. small ,1
        size. ease of use ,1
        I'm still looking for one ,1
        cute. easy to use ,1
        Inexpensive. has many features more expensive cameras don't. intuitive interface ,1
        Specs sound good (better than reality) ,1
        Makes a good paperweight ,1
        Cheap ,1
        inexpensive. compact. and looks cool ,1
        cute design &amp;amp; obvious controls ,1
        Cheap. cute. ,1
        priced for value ,1
        SMALL EASY TO CARRY ,1
        Low price ,1
        nice price. easy interface. many features ,1
        Lightweight. simple to use ,1
        low price ,1
        light weight. good construction ,1
        Cheap ,1
        pretty cheap. small. well labeled ,1
        Absolutely nothing ,1
        Small size. attractive design ,1
        It was cheap ,1
        Inexpensive and easy to use ,1
        Camera is cheap and functional with a couple of options. ,1
        Nada ,1
        Good for scaring small children and a good gag gift. ,1
        Compact. cheap. color. miraculously the software isn't buggy ,1
        Ease to use ... ,1
        small. light. good resolution. well priced ,1
        very small uncomplicated and very nice portable tool for graphics students ,1
        Superb Quality Pictures. LOW LOW PRICE. TRUE 1.3megapixel.  super portable ,1
        Small and very light. ,1
        1.3MP digital camera. webcam. extremely small size. simple to use. ,1
        Lightweight&amp;#13;&amp;#10;Good value&amp;#13;&amp;#10;Ultra fun ,1
        Surprisingly good pictures and video from this inexpensive tiny camera. ,1
        Great quality photos. ,1
        Great for email. short videos &amp; conference calling ,1
"        ""Spy camera"" size. Can go anywhere.. . Good quality images. ",1
        Tiny. decent photos. easy to use. ,1
        Tiny Size. Inexpensive. Picture and Video Capture. Over 1 mp. Easy to use Software ,1
        easy-to-use. inexpensive. compact. marginal image quality ,1
        Excellent image quality. perfectly portable. ,1
        digital camcorder ability. inexpensive. fun ,1
        Fits in your pocket. low cost. color photos. works independent of computer. adequate software included. ,1
        Highly portable. runs on 2 AAA batteries. good for kitschy snapshots or mini-movies. ,1
        As small as a large magic marker. good. simple e-camera to carry all the time. ,1
        Small. Easy to Use. Cheap. Fun to Use. Bundled Software. Three Functions ,1
        Fun and Easy to use. Variety of modes. ,1
        small. convinent . easy to use . high quality live imagez &amp; picturez ,1
"        Easy to use. good interface&amp;#13;&amp;#10;great ""gadget"" appeal&amp;#13;&amp;#10; ",1
        very small. cool toy ,1
        Great software and easy to use. ,1
        small and easy to use. Price ,1
        Compact size. easy to use. price. great software bundle.  Feels like you're James Bond. ,1
        The 'continuous shoot' mode; compact size; instant snapshots. ,1
        Compact.easy to use.cheap ,1
        its small ,1
        great camera highly recommend to all. easy  to use.awesome pictures ,1
        It's small and it's cheap ,1
        Cheap price for what it can do. ,1
        small. can be used as still. movie or web camera. low price ,1
        Lightweight. easy to use. inexpensive. great for beginners. ,1
        Photo output quality. fast printing speeds. Good Reliability ,1
        Great photo print quality. Reliable. Compact. Easy to use and set up ,1
        Fast printer. very good quality ,1
        Beautiful output even at low resolution. fast. easy setup ,1
        great quality and speed. good consumable value ,1
        Speedy. excellent quality ,1
        Fast. no paper jams. prints clearly  ,1
        Fast PPM. Easy Set-up. Output is dry. great manual ,1
        Hello Hewlett Packard ,1
        Great quality and speed ,1
        Fast. sharp. reliable. ,1
        Fast. excellent print quality. ,1
        clear. sharp text and deep. rich color ,1
        Great Quality Prints. Super Fast ,1
        good color and very fast ,1
        Outstanding Quality ,1
        Print is life like ,1
        Good speed. good quality printer ,1
        Superior Quality.Razor-like sharpness. SPEED BABY !!!!! ,1
        Nice photos ,1
        photo quality printing on photo paper ,1
        Overall good printer ,1
        Fast. very high resolution ,1
        Unbeatable output ,1
        fast ,1
        Too many to list ,1
        high ink volume. extremely fast ,1
        great photo quality. fast. crisp b&amp;amp;w ,1
        Excellent print quality. fast. reliable. economy mode. Mac Serial. PC Parallel. and USB interfaces. ,1
        Very fast. and verasitile... Photo quality results ,1
        Fast. good color. small margins. ,1
        Fast. Easy. USB. Great Quality ,1
        Fast; photo quality; customizable software settings ,1
        Fast print speed.  High resolution.  Excellent warm tone rendition - low dither. ,1
        Beautiful pictures. economical. a company that I trust ,1
        Fast. prints text great. works well with digital photos ,1
        fast. compact. east to load/unload ink ,1
        Fast. high quality. and a good small business printer ,1
        Terrific photo prints. faster than my HP 1000c and a lot less money. ,1
        great quality print and speed for it's size ,1
        Easy to hook up ,1
        Easy install. great quality. HP durability ,1
        Ethernet capable. fast. high resolution output ,1
        VERY little maintenance ,1
        Good quality. fast and quet ,1
        Quick high quality output ,1
        ease of use. fast B/W prints. small driver footprint ,1
        Cost and Software Included ,1
        Good for the electronically challenged. Low Cost. Great Software.  ,1
        Good for the electronically challenged. Low Cost. Great Software.  ,1
        A Cheap. easy to use camera. ,1
        A Cheap. easy to use camera. ,1
        There isn't any. ,1
        The software package has some good editing capabilities. ,1
        Cheap. nice software package. ,1
        Good starter camera for an older child. very inexpensive ,1
        Cheap. Great for child or e-bay pictures. etc. Software comes with it. ,1
        Worked one time ,1
        Easy to use. affordable and does just what I wanted it to do! ,1
        Inexpensive. good for kids ,1
        Easy to use. Not very expensive. ,1
        Cheap. easy to use. fun. makes videos ,1
        cheap ,1
        affordable.  ,1
        It was on sale for $20. ,1
        It's cheap and simple to use ,1
        cheap. very portable. if it breaks who cares. ,1
        A Cheap. easy to use camera. ,1
        Cheap ,1
        Holds about 80 pics in internal memory on lowest setting. ,1
        Inexpensive ,1
        very inexpensive ,1
        Cheap.. umm.. is it a digital camera ,1
        Excellent bottom end camera.easy to operate.good pics too. ,1
        Low Price. 1.3Mp image. ease of use.  ,1
        Price w/rebates an offer you can't refuse ,1
        Inexpensive ,1
        Reasonable priced. easy to use. kid friendly ,1
        Strong flash. direct TV connection. Free photo editing software. above average pic quality ,1
        easy install and cheeeeeep ,1
        Cheap Price ,1
        easily turns. my baby fits comfertably! ,1
        Handles beautifully. lightweight ,1
        Lightweight. durable. fun ,1
        If you want a stroller for an active lifestyle this is the one and only ,1
        great item ,1
        Lightweight. comfortable to run behind. sturdy. easy to clean ,1
        Ease of use over a variety of surfaces. ,1
        Very easy to walk with. My Daughter loves it ,1
        High Quality. Smooth Ride. Washable. Comfortable ,1
        durable and easy to maneuver ,1
        Super smooth. easy to assemble. comfortable for baby ,1
        Smoooooth ride.  Great restraint system.   ,1
        Great design. and wheels. comfortable. easy to push ,1
        This stroller is washable. and easy to use. ,1
        Excellent to handle.  Comfortable ride.  The canopy is perfect for those really sunny days. ,1
        Excellent for jogging with infants/toddlers. Well-made. excellent on rough terrain ,1
        tripod wheels. easy to push on all terrains. ,1
        Great design. safe. durable. and comfortable ,1
        the best stroller for jogging and running. period. ,1
        It is easy to use and works on all types of surfaces. ,1
        Rolls easily over virtually all terrain. looks nice! ,1
        Solidly built. smooth ride. folds nicely ,1
        durability ,1
        Very Comfortable to use ,1
        It works... ,1
        great stroller ,1
"        16"" wheels = smooth ride. easy to push even for a small person ",1
        Ideal for jogging and getting over rough terrain ,1
        smooth ride ,1
        You can run with a baby! ,1
        Sturdy. Durable. Easy to use ,1
        Everything ,1
        Rides smoothly over dirt. grass. small rocks. etc. ,1
        Smooth running style ,1
        Great Concept. Simple Use. Good Storage. Comfy Fit ,1
        Awesome for taking toddler with you to exercise! ,1
        Get it if you have more kids ,1
        Really great stroller ,1
        VERY easy to manuever because of the large tires. ,1
        Does not pull to the side. runs straight as an arrow. super lightweight ,1
        light. smooth ride ,1
        Steady. smooth riding.  good running stride space ,1
        strolls beautifully. lots of different choices ,1
        Runs smoothly. rugged. ,1
        Extremely easy to break down ,1
        It is so lightweight and easy to use. ,1
        3 wheels are better than 4 ,1
        large tires. durability. comfort ,1
        Easy to push.  Gets you outside. ,1
        Lightweight. easy to put together. literally glides ,1
        Ease of use. Strudy. Convient ,1
        Maneuverability. Lightweight ,1
        Lightweight. easy to maneuver. easy to put together. ,1
        Stability. comfort ,1
        Too Many to List ,1
        Solid. simple. very good roller ,1
        Durable. lightweight. easy-to-setup ,1
        extremely easy to push over all surfaces. folds easily  ,1
        Light. easy to steer ,1
        Lightweight and easy to push. great company. great warranty ,1
        easy to assemble and use. attractive. all-terrain  ,1
        great for those adventures. ,1
        comfortable and light weight ,1
        easy to steer. goes over any surface. has a hand brake and a &amp;quot;leash&amp;quot;  ,1
        works well the first few months ,1
        great fun. accessible. tailored for mom's getting in shape ,1
        lightweight. comfortable for child ,1
        Very useful. ,1
        three wheels ,1
        Very lightweight. easy to use. great safety straps. built to last. ,1
        Very lightweight. sturdy. lifetime warranty. safe. American-made ,1
        ease of use ,1
        Extremely easy to push. well built ,1
        Folds up easily. runs smoothly. lets my son look around at the scenery. ,1
        5 Point Harness. Easy folding. Great for small children all the way up to pre-teens! ,1
        Light weight. ,1
        Great for walking/jogging on all terrains; lightweight; children's weight differences do not throw the stroller off. ,1
        Very high quality. versatile and useful. ,1
        Perfect for on-the-go ,1
        Lightweight. Good Quality. Easy to Maneuver ,1
        See Review for product comparisons ,1
        sturdy. stable. easy to collapse. lightweight.  ,1
        The SUV of strollers.  It will go through anything.  ,1
        Lightweight for running.durable and great on trails. ,1
        Absolutely wonderful for accommodating twins and their car seats with special attachment bar! ,1
        Maneuvers well. very good turning ration AND looks great ,1
        easy to steer. roomy seats ,1
        You can put a baby seat on the back seat. It is easy to push. it is very light weight ,1
        Really durable. takes abuse very well. remains comfy.Outstanding maneuverability ,1
        easy to push and turn. plenty of room for 2 children  ,1
        large seats and basket. lightweight ,1
        durability. lightweight ,1
        Terrific design. carries infant car seat ,1
        Easy to push and turns great. ,1
        can use as a travel system. easy to steer ,1
        cost effective. durable. reliable. wide wheel base. large seats. light weight. ,1
        Easy to manuever ,1
        design ,1
        Can hold TWO infant car seats! ,1
        Light. plush. durable ,1
        Comfy and functional ,1
        ok storage. like the baby carseat snap-in feature ,1
        Works with a variety of cars eats. converts for older children ,1
        Very smooth ride ,1
        Can use with a variety of infant carseat/carriers ,1
        light. folds easily. nice materials. plushy seats. drives well ,1
        Very comfy for a toddler/infant combo. ,1
        Clever idea. smaller than many tandem strollers ,1
        Really handy. great for our family ,1
        Versatile. easy to maneuver. and easy to open and close. ,1
        great for the one not on the go and the one that is.&amp;#13;&amp;#10; ,1
        Great idea for 2 small children; can be used with infant carrier ,1
        Great for baby and toddler ,1
        &amp;quot;big kid&amp;quot; and newborn can ride together ,1
        not bulky like double strollers. not constricting for older kids ,1
        Offers convenience if you have older children ,1
        The stand up feature ,1
        looks. speed. fold up hoody-thing ,1
        accommodates 2 children. easy to fold and unfold ,1
        meets a unique need of families ,1
        Durable ,1
        The standing/sitting feature in the back. low price ,1
        Good for taking walks ,1
        Great for that child that thinks she is too big for a stroller ,1
        2 For 1 ,1
        Great idea! ,1
        Great concept ,1
        maneuverability. versatility ,1
        sturdy durable easy assemble ,1
        Size. easy folding. price ,1
        Affordable. Easy to push. Nice and smooth ride ,1
        great idea. easy to fold ,1
        great for preschoolers ,1
        allows another small child to ride (without car seat attached) ,1
        good stroller for indoors. 2 lightweight children. no lifting of one child in and out ,1
        size. ability for older child to stand ,1
        Everything ,1
        compact size ,1
        take up less space than a regular double stroller ,1
        Small. Compact. Sits 2 children. Entertainment of older child ,1
        place for infant seat. reclining seat. seatbelts in every position ,1
        lightweight  ,1
        Toddler security yet freedom! ,1
        Easily accessible rear seating for preschooler ,1
        Convenience ,1
        smaller than other double strollers. ,1
        Not many.... ,1
        Good idea ,1
        infant car seat attaches easily ,1
        Fun. Practical. Easy Drive ,1
        easy to use ,1
        Perfect for an infant and older toddler ,1
        Being able to &amp;quot;contain&amp;quot; an active preschooler ,1
        allows a child too big to sit in a stroller a chance to have a ride.  ,1
        Unique features. holds multiple children if necessary ,1
        Older child can sit or stand ,1
        high resale value ,1
        great for hauling the toddler and the baby ,1
        Very durable and easy to manuever ,1
        narrow. easy to get through doors and aisles ,1
        Ease of use. no assembly required. price ,1
        lightweight. sturdy. easy to push. options for older child ,1
        fits two with freedom for the older one! ,1
        Pushes easy.lets your child have a choice.use from birth until 5years old. ,1
        Can fit 2 children ,1
        ADF. fast printing. excellent print quality ,1
        Great Price and Performance.  Real fast good quality copier for the money. ,1
        Fast Printing. Great Printer. Good Quality. Work in Windows XP.Toner lasts a long time. ,1
        A fast digital copier and laser printer ,1
        Fast Digital Copies. Cheap Cartridge. Very Reliable ,1
        Can't beat it for the money. ,1
        Ease of use. Price of toner. Quality of copies ,1
        Small size. inexpensive. ease of use ,1
        Good price. prints fast ,1
        2 sec warm up time. No paper jams. long lasting toner. crisp edges. ,1
        speed. price ,1
        inexpensive. easy to use. reliable ,1
        Excellent Value.....Inexpensive not Cheap ,1
        Fast. reliable. not too expensive ,1
        Great Value. 12ppm. Decent Quality ,1
        Fast. reliable. cheap. good quality output. ,1
        Fast. excellent quality and affordable. ,1
        Good technical support (they need it); nice copies; price ,1
        Cheap. great performance. user-friendly. ,1
        Good speed. nice output. can't beat the price ,1
        Low Cost. Attractive Design. Easy of Setup. Easy of use ,1
        Fast. easy. solid. Very inexpensive toner. ,1
        Price. Set-up. Quality ,1
        Price. Speed. Cost of Maintenance. Performance ,1
        Low price and operating cost. very good text. fast ,1
        100 pages a day with no problem. CHEAP. FAST. INCREDIBLE deal! ,1
        Fast speed. low per page cost. ,1
        Economical. great print quality. fast. user-friendly. mac compliant. great support. USB. great paper handling. great output. quiet. automatic sleep mode ,1
        Remarkably inexpensive and incredibly fast. ,1
        quick. compact. manual feed slot. price ,1
        USB. ease of use. speed. support ,1
        cheap. fast and excellent printer ,1
        12 ppm. 600x 600 resolution. AFFORDABLE! ,1
        fast printing. high quality output. very easy to set up ,1
        Super printer ,1
        Cost. comes out great ,1
        Fast; affordable; top-quality text output ,1
        Inexpensive. multiplatform. quality output of type ,1
        Fast and affordable; with a proper paper tray ,1
        Fast.clear printing ,1
        Well priced. easy to setup and use.reliable. fast. good quality ,1
        Nearly Jam-Free. nearly problem-free. fast. ultra-reliable. great print quality ,1
        Cheap. works well for a single user ,1
        Low maintenance. takes a beating. great for a home office ,1
        A great deal; upgradrable and reasonably priced. ,1
        Fast warmup. fast printing. both USB &amp; Parallel ports. expandable RAM. ,1
        Print speed. quality. upgradability. price. reliability. quite small. easy to print on envelopes/small paper ,1
        Fast. high quality. good toner life. great tech support. Windows/Mac compatible ,1
        Easy to setup.  High peformance.  Excellent cost.  Beats competitors. ,1
        Speed. price ,1
        Fast. quiet. inexpensive. ,1
        Fast. good quality. and affordable. ,1
        Affordable. Fast. Great Tech Support. ,1
        Excellent quality. extremely fast speeds ,1
        Low cost. good print quality. works with D-Link DI-713P Router/Print Server ,1
        Small footprint. easy setup. decent speed and print quality. ,1
        Low price. easy setup. works well with Mac OS 10.2 ,1
        Great quality. low price. easy setup ,1
        Low price. small footprint. simple. ,1
        Price. Speed. Quality of Printout ,1
        Crisp laser; relative ease of use; low cost. ,1
        Cheap operating costs. excellent standby mode. good print quality.  ,1
        Holds a lot of paper. prints fast. high quality material; rarely jams. ,1
        Fast.quality prints b&amp;w prints at a good price. ,1
        Ultra-fast. sharp output. power-saving mode. easy duplexing. single-sheet feed ,1
        Reasonable price. it does well what it was designed to do ,1
        Moderate speed. good print quality. hibernation feature ,1
        clear printing. paper doesn't jam. reasonably priced toner &amp; drum. easy to use ,1
        User Friendly. compact. economical laser for small home office ,1
        Quick. good print quality. reliable paper-handling and inexpensive ,1
        Excellent black and white printouts. NO smudge. Sharp graphics. Long lasting toner. ,1
        HL 1440 has fast print speed 15p. great quality text.small footfrint. ,1
        A no-nonsense. easy to use. inexpensive laser printer. ,1
        Fast. easy to network. clear printing. good price ,1
        Fast. No Banding  ,1
        Fast printing. good drivers. very reasonable price. ,1
        large paper tray. fast and crisp output ,1
        energy saver hibernation; price ,1
        Price. print quality ,1
        Inexpensive solution ,1
        Stylish. small foot print. priced right ,1
        Very fast. quiet. extremely easy to set up and use. Toner is cheaper than HP. ,1
        Very Low Price. yet has needed features ,1
        fast. inexpensive ,1
        Quite dependable. decent printing. good color.  A good all-around machine for home or office. ,1
        Inexpensive; multi-function. ,1
        Good quality printing. fast. and efficient ,1
        Does everything well.  Works. has clear documentation. ,1
        Best for the money ,1
        Great quality photos fax scanner printer small light weight ,1
        all in one. pcfax is great. ,1
        ADF(automatic document feeder)Text ,1
        Photo Quality. Ink lasts a long time. Easy to use. ,1
        Inexpensive. easy to use.  Fast ,1
        Its a color printer. scanner. fax &amp; copier  all for the price of one! ,1
        Printer. Fax. Scanner. all-in-one! ,1
        easy to install. fast printing ,1
        IF YOU DON'T HAVE A LOT OF ROOM THIS IS THE PRODUCT FOR YOU ,1
        Multiple functions that takes up less desktop space. ,1
        Easy to set up and use.  Great versatility for small price. ,1
        great product ,1
        Low cost. easy to use ,1
        Excellent print quality; easily set up. ,1
        reliable. prints well. switches between fax and printer mode with no problems ,1
        Price. Resolution Output ,1
        All functions work ,1
        Fast to operate.great printing.easy to install to computer.wonderful for faxing ,1
        easy to set up and use ,1
        Get for Companies ,1
        Buttons are well placed on display. Functions easy to sort through. ,1
        Lots of functions ,1
        does everything. 30 page feeder is very useful for home copies ,1
        Works well with Windows XP ,1
        Many features for one low price. quiet operation. ,1
        Compact. Flatbed scanner. Flatbed copier. Large inkjet cartridges ,1
        ease of use; fast copying and faxing; low ink usage ,1
        Not many.It to be good scanner ,1
        Very good initial print quality.Quick performance both send and receive fax. ,1
        Multifunctionality. but muted by problems ,1
        Cheap ,1
        Easy and convenient to use ,1
        All-in-one ,1
        Speed. accuracy. simplicity ,1
        Very Good all around unit. before the print head goes out ,1
        prints. scans ,1
        Does everything quite well. ,1
        reliable. fast. good switching between phone/fax functions ,1
        Still a good idea! ,1
        Good Print Quality ,1
        6 in one unit. doesn't take up much space. ,1
        four separate cartridges. price. Photo Capture Center. 250 paper capacity. flat bed color scanner ,1
        all-in-one ,1
        ALL in one machine ,1
        Multifunction ,1
        All-In-One. four separate printer cartridges. affordable price. 250 paper capacity ,1
        All in one. when it works ,1
        Aftermarket ink available at great prices...Great range of print quality ,1
        Good black print quality; easy setup. easy fax send/receive. ,1
        Initially was great multifunction for our small business.  It replaced a Hp3000 ,1
        allows photo printout from the MFC ,1
        Great all in one laser multifunction machine; Brother a good name. ,1
        The most capability for the cost; lowest cost per page. automatic sheet feeder. built-in scanner. ability to use just a parallel port. ,1
        Moderately fast printing. multifunctionality ,1
        Good features and design ,1
        Great functionality ,1
        see Key Features ,1
        Just a great MFC in every way. per page costs very low ,1
        Excellent Laser Printer and Fax. Good Copier. Excellent Customer Service ,1
        laser fax is cheaper. fair quality. flatbed fax ,1
        simple setup. fast. well designed ,1
        Affordable. easy setup. no maintenance. ,1
        Easy to Use. Quick ,1
        Cheap. extremely easy to operate and install ,1
        It was cheap ,1
        Cheap. good print quality and usually efficient. Not to mention small. ,1
        Compact and cheap. no paper jams. easy to use. prints on envelopes well. sturdy case ,1
        printer is cheap. and good for text. easy to use ,1
        Low Cost ,1
        Cheap. and simple ,1
        compact ,1
        inexpensive ,1
        every aspect about it ,1
        Small. lightweight .... Low Cost ,1
        Compact. easy to use. and Inexpensive ,1
        Inexpensive Printer  ,1
        Good Quality Printing. Great Price ,1
        value. quality. easy installation ,1
        inexpensive. good quality for the price you pay. ,1
        Extremely easy set up process ,1
        compact and space saving ,1
        Inexpensive. Easy to use ,1
        Compact and inexpensive ,1
        Easy to transport. easy to use. Nice color. ,1
        Price and a name you can trust ,1
        small. compact. light-weight. easy to install ,1
        cheap. easy to set up. easy to use. acceptable quality ,1
        Low cost. Good output. ,1
        Inexpensive. easy to install and use ,1
        good color ,1
        Easy to install. Easy to use&amp;gt; ,1
        good quality printing ,1
        quiet. quality. efficient ,1
        FREE!! ,1
        unbeatable price. easy setup. reliable ,1
        slow ,1
