        not great resolution. IT BROKE! ,-1
        Battery life is very limited ,-1
        Battery use &amp;amp; Mac compatability ,-1
        batteries go dead after a short time ,-1
        Battery Consumption ,-1
        uses a lot of batteries ,-1
        no optical zoom. slightly bulky. odd battery gauge. ,-1
        shutter delay. slow flash charge. low battery life ,-1
        Does not meet advertised specifications.&amp;#13;&amp;#10;No support.&amp;#13;&amp;#10; ,-1
        Tiny button for people with large hands ,-1
        eats batteries. difficulty downloading ,-1
        Not easy to operate. eats batteries ,-1
        poor to no customer service. not for MAC despite claims ,-1
        Battery use/Design ,-1
        short battery life. annoying glare. need to restart Mac every time you want to transfer pictures ,-1
        Little memory. excessive battery usage ,-1
        Battery drainer ,-1
        Eats batteries. have to buy optional power supply ,-1
        Somewhat flimsy. no flash memory. media more difficult to acquire. ,-1
        price ,-1
        eats batteries! ,-1
        Battery hog. poor LCD screen ,-1
        Miserable battery life. poor battery cover lock integrity ,-1
        Latency between pics. size. construction flaws ,-1
        No Continuous Zoom. Lens doesn't swivel. Long warm-up time. Photowise 2.1.2 lacks features of earlier versions. LCD has slow scan rate ,-1
        USB connection to my Mac doesn't work most of the time. Usability design ,-1
        Needs computer to retain some settings; may not be Y2K compatible ,-1
        can't think of any except eats batteries but I think all digital cameras do that.  ,-1
        Poor Quality ,-1
        bulky for today's standards ,-1
        doesn't always work ,-1
        all else ,-1
        camera breaks. Agfa does nothing except tell lies ,-1
        A little big for small hands. ,-1
        Bad quality in low light. bulky case. slow LCD ,-1
        Everything else ,-1
        everything ,-1
        It was free... ,-1
        Poor image quality ,-1
        picture quality. no USB interface ,-1
        Low resolution. quirky file transfer ,-1
        grainy images. distortion. poor quality images ,-1
        extremely poor images ,-1
        low quality pictures. eats up batteries ,-1
        bad bad bad pictures ,-1
        I kind of feel bad for the person that bought it. ,-1
        all-should be taken off market ,-1
        Lack of quality customer service. ,-1
        extremely poor image quality ,-1
        You get what you paid for. ,-1
        Horrible image quality. pathetic battery life. no focus. the list goes on... ,-1
        poor clarity ,-1
        adapter and battery usage ,-1
        just about everything about it ,-1
        feels junky ,-1
        Substandard image quality. confusing software ,-1
        dont like it  ,-1
        everything about it! ,-1
        poor image resolution; high battery usage; not upgradable ,-1
        Limited capabilities. shaky software ,-1
        Just plain doesn't work. ,-1
        Where shall I begin? ,-1
        waste of money ,-1
        Quality of Pictures. and the Company's lack of service to this customer ,-1
        ahhh....it died! ,-1
        EVERYTHING ,-1
        stupid stupid stupid. don't buy it. i beg you!! ,-1
        Doesn't produce decent photos without incredible effort ,-1
        very expensive for a piece of junk ,-1
        Low quality. not for taking important pictures. ,-1
        Still not a good deal ,-1
        Bad quality. doesn't work sometimes. ,-1
        Needs $50 power adapter not included. Poor resolution of picture. ,-1
        bad quality. poorly made ,-1
        picture quality. battery use. no view ,-1
        Everything from its hard instillation. too is unacceptable performance ,-1
        image quality. battery life. usability ,-1
        read all opinions for the cons ,-1
        quit working. poor quality pictures ,-1
        Pixellation in photos. some software troubles. hard on batteries ,-1
        agfa lies about product specs ,-1
        EVERYTHING ,-1
        EVERYTHING ,-1
        Horrible quality ,-1
        bad picture quality/ battery drainage issue ,-1
        fuzzy pics. connection problems. list goes on ... ,-1
        Picture quality is useless ,-1
        not the best quality  sucks battery power ,-1
        TAKES BAD PICTURES ,-1
        SUCKS.SUCKS. SUCKS!!!!!!!!! ,-1
        Low quality service. pictures. software. and warranty ,-1
        problems with software and batteries. low resolution ,-1
        Picture quality is utterly awful ,-1
        everything ,-1
        the fact that it exists ,-1
        poor quality ,-1
        buy a battery for every photo you plan on taking. don't plan on the photos being very good ,-1
        Very low end ,-1
        battery life. ease of use ,-1
        Absolutely everything. Terrible picture. battery life ,-1
        Short battery life. awful image quality. poor construction. terrible software ,-1
        It is a battery eating machine! ,-1
        Pictures are very grainy and seem out of focus ,-1
        Smile is very low-end. not for the serious digital photo lover. ,-1
        Hard to use. poor quality pictures. battery life.. ha ha. ,-1
        or you can say there's nothing good about it. ,-1
        short battery life. poor resolution. no&amp;#13;&amp;#10;customer service. badly constructed ,-1
        Lens distorts. resolution is low. needs lots of light. gobbles AAs. looks toylike ,-1
        Serial port. only 2mb memory ( 16 pics is not enough ). ugly pictures ,-1
        poor image quality. no display ,-1
        Resolution ... 1.2 mp  is the base for most graphic work... but ..just enough ,-1
        no flash. annoying beep when buttons pressed. shutter button in an uncomfortable spot ,-1
        Poor low light/indoor picture quality. ,-1
        Poor low light performance. drains batteries. no flash. ,-1
        Cheap plastic hardware&amp;#13;&amp;#10;No flash ,-1
        It likes a lot of light. but for the money I have no complaints. ,-1
        Needs a lot of light. ,-1
        Software does not allow conversion from bitmap to jpeg formatting. Fragile. Low light problems ,-1
        Takes getting used to because of small size.. . Some trouble installing due to missing files. ,-1
        No flash. bad as a webcam. no customer support. ,-1
        Short battery life. low end picture quality. no flash. beeping noise ,-1
        design flaws and missing features. marginal image quality ,-1
        Why would a spy camera BEEP when pictures are taken? ,-1
        low image quality. can be flimsy  ,-1
        Image quality is poor without good lighting. may break if dropped.  ,-1
        Irritating beep when camera takes a picture. no flash on camera. ,-1
        No flash. marginal lens. ,-1
        OK Image Quality. No Flash. Battery Drainer. Few Features. Spoils-the-Fun Beep when Taking Pictures ,-1
        No flash. Not for low light situations ,-1
        no flash &amp; you lose all your pix if the battery goez dead .  ,-1
        cheap plastic parts&amp;#13;&amp;#10;poor low-light performance&amp;#13;&amp;#10;marginal image quality ,-1
        drains batteries. bad photo quality. software only works with Windows 98 and above ,-1
        Poor picture quality and no flash. ,-1
        Poor picture quality ,-1
        Not the best digital camera available.  No flash. ,-1
        marginal image quality; limited storage; inadequate product support ,-1
        Image quality is so-so. No flash. ,-1
        poor quality photos. battery problems. no flash. endless cons ,-1
        clip on it does not stay hooked to what ever you clip it on ,-1
        Bad pictures. flimsy. not worth the money. ,-1
        Won't take pictures in low light. ,-1
        quirky software ,-1
        You need lots and lots of light to use this one. ,-1
        Noisy. costly. grainy plain paper printouts. ease of changing cartridges ,-1
        Slow and noisy. uses a lot of ink. ,-1
        Probably not for photos; loud. ,-1
        Are there any? ,-1
        need to clean print head occasionally ,-1
        noisy. big ,-1
        takes a few moments to change ink cartridges ,-1
        Loud. cartridges have to be cleaned for real quality color ,-1
        can't print. lousy support. bad communications. never again ,-1
        Hard to find replacement cartridges ,-1
        As always. expensive inks. ,-1
        Expensive running costs. noisy. large. problems with non-Epson consumables. ,-1
        somewhat noisy ,-1
        Hmmm..... No cons come to mind ! ,-1
        cartridges are still expensive (shop around) ,-1
        Price. constant maintenance ,-1
        Ink cartridges are pricey ,-1
        Ink cartridge monitor system leaves something to be desired. ,-1
        Not a one ,-1
        slow for photos. expensive ink costs. loud ,-1
        medium quality on regular paper. ink hog ,-1
        Epson does not support: has lines in output ,-1
        haven't found any ,-1
        Minor nozzle clogging issue in some situations ,-1
        blurred picture. price ,-1
        if you use paper less that 24lb. the printer will misfeed the paper ,-1
        price. cartridges are expensive ,-1
        Macintosh LocalTalk needs an optional interface card.  Some information only in electronic version of the manual. ,-1
        Loud ,-1
        Unacceptable black text. ,-1
        Hard to find ink ,-1
        A bit loud and shakes when printing ,-1
        Printer may shake desktop.  Black text rendition poor.  See opinion for work-around. ,-1
        Pretty loud ,-1
        Very noisy!  Design is bigger and clunkier! ,-1
        loud. takes a long time to warm up/print a page ,-1
        Loud. high priced. and not that great on black text.&amp;#13;&amp;#10; ,-1
        Noisy. does not allow for stiff copy. ,-1
        lack of a LCD ,-1
        a little pricey ,-1
        warmup takes longer than the &amp;quot;ready&amp;quot; light indicates ,-1
        That paper tray! ,-1
        Price is high for most consumers. size ,-1
        nod LCD screen. drivers can conflict. ,-1
        Lack of Flash and Focusing Ability ,-1
        Pictures not the best. ,-1
        Pictures not the best. ,-1
        Your best photo's will be bad. ,-1
        Your best photo's will be bad. ,-1
        Poor quality photo's ,-1
        Horrible picture quality; no flash.  ,-1
        Poor quality. no flash. outdoor pictures only. ,-1
        You get what you pay for ,-1
        Low pic quality. not hold many pic's on High Resoultion (20) Low resolution (80) ,-1
        Drivers not XP compatible&amp;#13;&amp;#10;Product Support Minimal&amp;#13;&amp;#10;Product Doesn't Work ,-1
        Eats batteries up so fast that they must be removed after use! ,-1
        Where should I begin? No flash. no removable memory ,-1
        Picture quality is very poor.  ,-1
        Low quality pictures. no flash ,-1
        does not work... get what ya paid for ,-1
        very vague instructions. pictures arent very high quality. not much memory ,-1
"        Even the ""High resolution"" pictures are very poor quality. ",-1
        You get what you pay for ,-1
        poor quality photos. cheap. no lcd screen ,-1
        Your best photo's will be bad. ,-1
        Not cheap enough. found better stuff in Cracker Jack boxes ,-1
        No removable memory. no flash ,-1
        Poor quality pictures ,-1
        no flash. hard to understand directions. cheap construction ,-1
        Picture quality isn't that good. cheap design and construction. no flash makes lighting necessary ,-1
        Mine is under the Vivitar brand name .but the same camera ! ,-1
        Poor optics. puny internal memory.  ,-1
        USB problems. Problems powering up. didn't operate properly ,-1
        Not worth the money ,-1
        Little built in memory. short range ,-1
        about .5mb of internal memory. battery &amp; CF doors are hard to open/close ,-1
        grainy LCD preview; poor picture quality; flash broken ,-1
        Defective and the quality? ,-1
        a little difficult to fold down ,-1
        A little bit expensive for those new mothers. ,-1
         Can't push it while lying on the couch. ,-1
        Expensive. can tip over ,-1
        Hard to travel with. ,-1
        The price. and its bulky ,-1
        Kind-of Bulky in Malls ,-1
        baby pushing up can cause it to topple backwards ,-1
        Price. Size. Does not fold up easily.   ,-1
        Expensive ,-1
        Almost too big for everyday use. ,-1
        Its hard to manipulate if you take it in large crowds ,-1
        Doesn't fold. unless you disassemble it. and is still extremely bulky. Only one seat position. ,-1
        I don't know of any ,-1
        Bulky when folded. doesn't lock in the folded position ,-1
        expensive. lacking all the cutesy gadgets others have ,-1
        That it can sometimes get a little out of control ,-1
        Cost. takes some adjustment getting used to pushing while jogging. ,-1
        Stroller doesn't turn easily. rear wheel alignment problems cause it to drift ,-1
        doesn't fold up the best ,-1
        Too large ,-1
        Cheaply made. uncomfortable. no head support or cushioning.  ,-1
        expensive. brake hard to set ,-1
        Hard to store and travel with. not very comfortable for toddlers ,-1
        not made for people over 6'2&amp;quot; ,-1
        No more excuses for not running ,-1
        May not fit into small car ,-1
        Expensive ,-1
        Not good on rough terrain ,-1
        Spendy. Balance and Design Issues ,-1
        A little hard to get up curbs. ,-1
        wheels are too big ,-1
        Kind of bulky ,-1
        Like a bike. tires can go flat easily. ,-1
        Baby can't recline. access to basket is small. brakes don't engage on the first try ,-1
        lacks parking brake. sun shield is too small. somewhat awkward to fold ,-1
        somewhat bulky in size  ,-1
        basket on bottom is small ,-1
        Bulky to transport ,-1
        No adjustable recline position ,-1
        You can't use it to go shopping at the mall. ,-1
        3 wheels are better than 4 ,-1
        higher price ,-1
        No stationary brakes.   ,-1
        Hard to get.. Pricey ,-1
        Takes a little while to get the hang of putting together ,-1
        A little bulky to get into a small car ,-1
        Balance problem and it's hard to put away ,-1
        Price Can Be a Drawback ,-1
        Not reclining seat ,-1
        more pricey than other joggers ,-1
        seat doesn't recline - minor issue. ,-1
        One sitting position ,-1
        Folding it can take some getting used to ,-1
        pricey. small baskets ,-1
        just alittle pricey but worth it! ,-1
        expensive and not for infants ,-1
        too wide to use indoors. expensive ,-1
        breaks easily with a little wear and tare. ,-1
        somewhat heavy ,-1
        took awhile to get used to ,-1
        Expensive ,-1
        less than eight wheels ,-1
        Break down is a little awkward. ,-1
        It's a bit pricey. but well worth every penny ,-1
        price. wheels  ,-1
        you need a large trunk. minivan. or truck ,-1
        It has tipped over on occasion. only once with baby inside! ,-1
        Straps caused minor discomfort. but otherwise no complaints! ,-1
        The turning is not that easy ,-1
        Needs a parking break; strap between the legs is too long (can be remedied); retracted canopy brushes against an older childs head. ,-1
        Poor canopy design. ,-1
        Canopy. Bottom Mesh Basket ,-1
        See Review for product comparisons ,-1
        NOT for babies. huge. expensive ,-1
        Won't replace the need for a small stroller. ,-1
        A little steep in price(but worth it) ,-1
        the attachment bar then makes it hard to fit into some vehicles  ,-1
        Folding and unfolding is akward and there is no cup holder ,-1
        too minor to mention ,-1
        Like most double strollers. it squeaks from time to time ,-1
        Squeaky. and quite flimsy after 20 months of heavy use. ,-1
        not easy to transport. takes up a lot of room in car. can't use basket with back seat reclined ,-1
        reliability. size ,-1
        small basket. no leg room in rear ,-1
        Missing storage. hard to collapse ,-1
        Hard to lift in the trunk. ,-1
        basket not accessible when used as travel system ,-1
        As of yet. I've not found any! ,-1
        High price ,-1
        engineering ,-1
        Front rider gets kicked and seats do not sit straight up. ,-1
        Basket inaccessible when back seat is fully reclined ,-1
        Gets squeaky and flimsy on the long run ,-1
        doesn't wear well.  ,-1
        Basket is hard to reach when car seat is attached ,-1
        Bulky ,-1
        Baby Trend difficult to reach by phone ,-1
        small storage area. no handle height adjustment ,-1
        Like pushing an Explorer through the mall.  ,-1
        Yeah. I'd like to see YOU keep MY toddler in the standing position! ,-1
        Too heavy. somewhat flimsy ,-1
        Storage basket can't hold very much. no cup holders. ,-1
        hard to push and turn ,-1
        When using infant carrier. older child cannot sit; somewhat heavy; manuvering in stores takes practice! ,-1
        Fairly large and heavy. small basket. ,-1
        bulky.  storage difficult to access ,-1
        basket hard to reach ,-1
        May not allow enough room for taller child in weight range ,-1
        Too big. heavy and hard to manuver ,-1
        long distance catapulting of occupant due to lack of brakes ,-1
        bulky for storage ,-1
        heavy ,-1
        Outgrow fast ,-1
        Hard to maneuver ,-1
        Folding up a BIG hassle. heavy. feels cheap.   ,-1
        Small storage basket ,-1
        strong and reliable ,-1
        Not realistic. ,-1
        Too big and cumbersome ,-1
        flimsiness ,-1
        front pops out ,-1
        basket location ,-1
        Front seat doesn't recline much ,-1
        not designed for young children. expensive ,-1
        a little pricey ,-1
        very awkward to collapse ,-1
        lots of repair problems. hard to steer. heavy ,-1
        harder to fold ,-1
        seat positions ,-1
        infant part needs more padding ,-1
        My children don't like to stand when the front seat is reclined ,-1
        not as small as normal one child strollers. not a great harness system for older child ,-1
        can't sit on back while front is reclined fully ,-1
        can't think of any ,-1
        Storage access! ,-1
        Infant seat attachment makes stroller bulky! ,-1
        Maneuverability ,-1
        not suitable for 2 pretoddlers ,-1
        Too heavy. hard to fold and unfold. safety concerns for standing child. ,-1
        Poor design ,-1
        toddler not restrained enough ,-1
        Not enough room on jumpseat. not a good seatbelt. very heavy ,-1
        Heavy.  Basket inaccessible. Probably was not the best choice for our needs ,-1
        not for wanderers ,-1
        not for 2 small children ,-1
        bulky and hard to maneuver when closed ,-1
        seat only has 2 reclining positions ,-1
        Can be pushed by child sitting in back ,-1
        HEAVY ,-1
        worst stroller I have ever used ,-1
        Toddler cannot always sit ,-1
        child in the front seat will grow out of it fast. ,-1
        hard to push and turn ,-1
        Size ,-1
        child can fall off when standing ,-1
        heavy - awkward to fold up and basket hard to access. ,-1
        Basket is not easy to get too! Needs a cup and bag holder for parents. ,-1
        Heavy.and hard to turn. ,-1
        Software not XP compatible. scanner is slow and scan quality not up to par ,-1
        Too bad it doesn't do color printing.  Slow on the hi-res color scanning otherwise great. ,-1
        Needs linux drivers. ,-1
        Horrible customer service ,-1
        Slow First Copy. Not Color (inkjet). Small Document Bed ,-1
        Slow scanner. ,-1
        Edges of copies may bend on output tray ,-1
        Drum unit gave out after 13 months of light home use. ,-1
        Driver could be better. sometimes has errors ,-1
        No network port. No color. No cable in box ,-1
        only 2mb (enough for normal duty) ,-1
        Needs more documentation on CD ,-1
        Short drum life. obtrusive software ,-1
        USB. Power Consumption ,-1
        USB setup is difficult.  Very still cardstock may be a problem. ,-1
        Quite large ,-1
        Crappy software ,-1
        Not a Postscript printer ,-1
        Memory is not upgrade able. ,-1
        Could have better quality. ,-1
        Limited expansion possibilities ,-1
        Limited On Board Memory. Slightly Hard To Find In Stores and On The Web ,-1
        USB installation could be more seamless ,-1
        No automatic envelope feeder. the paper tray fits both letter and legal which makes it stick out beyond the printer body in the rear of the machine. ,-1
        Only 2MB memory. nonexpandable or networkable. ,-1
        manual feeding a touch tricky. beige ,-1
        Somewhat large ,-1
        print quality not a crisp black color ,-1
        inability to increase RAM ,-1
        the name isn't HP ,-1
        buggy USB driver ,-1
        Bare-bones Mac driver; PostScript not available ,-1
        Paper tray sticks out back ,-1
        Won't work well with older computers. support is difficult ,-1
        The toner cartridge is difficult to find. ,-1
        Fairly large. 2MB memory may not be enough for some ,-1
        Can't be networked. ,-1
        doesn't work well in network environments ,-1
        Not good for printing envelopes ,-1
        High-Res graphics are a little fuzzy. ,-1
        Square design. 4MB memory not enough for some image printing. supplied drivers not excellent ,-1
        Susceptible to jamming ,-1
        It glitches on occasion. but doesn't everything.  This does it less. though. ,-1
        print shade ,-1
        Annoying Quick Setup Dialog Box - Doesn't work well with Win XP ,-1
        Paper Handling could be better. ,-1
        Just prints b&amp;w. toners are costly ,-1
        Feeding heavy stock from paper tray. incorrect instructions for printing a test page. ,-1
        Clearing paper jams can be tricky. requires significant component replacement periodically. ,-1
        No print density control: prints too light with some fonts. ,-1
        Can only load one piece at a time in manual loader ,-1
        Unreliable USB interface. ,-1
        Drum Unit Assembly ,-1
        Setup - possible hitch. ,-1
        Relatively_long warm-up time. It_needs more memory for graphics. Replacing_the drum unit will hurt (financially)....  ,-1
        Can't print a lot of graphics; customer service isn't great. ,-1
        Buggy software drivers. ,-1
        Tray can be tricky to slide out ,-1
        I tis not a color Printer (Joking)Can't think of any ,-1
        Noisy when operating ,-1
        Windows XP users may have to download additional software to use this product ,-1
        The drum kit burns light weight glossy paper. too high of heat. ,-1
        Low memory means restrictions on printing graphics ,-1
        The tray should be bigger to hold more paper. ,-1
        Approx 70 pct of time it will not print an address on an envelope.  ,-1
        Not for graphic or color prints jobs. ,-1
        Nothing really ,-1
        You must download drivers for windows xp ,-1
        Trouble with graphics. ,-1
        toner cartridge problems - gray background after 500-750 pages new machine ,-1
        smell of cartridge ink; inconsistent manual feed ,-1
        It continually jams when printing envelopes.  ,-1
        Too cheap to keep ,-1
        As loud as my paper shredder. Dimmed the lights in my room. Slow to print ,-1
        No USB or Parallel cable included. ,-1
        many jams. awkward to clear; streaking; sucky documentation ,-1
        Some paper jams. computer freeze-ups. software takes a while to figure out.  Somewhat slow. ,-1
        Annoying paper jams. ,-1
        No phone handset ,-1
        Multiple Sending at the same time has problems ,-1
        Zero customer service ,-1
        The paper port does not have writer capabilities. ,-1
        SLOW and mine may have defective print heads ,-1
        Address book ,-1
"        No attached telephone or ""moniter"" function for dialing.   ",-1
        Its slow and produces very low quality. ,-1
        Slow. useless scanner. unreliable fax ,-1
        IF YOU HAVE THE ROOM I WOULD SUGGEST GETTING SEPARATE UNITS FOR BETTER FLEXIBILITY ,-1
        Not for images. ,-1
"        Will not feed small items (3"" x 5"" or less). ",-1
        ???? ,-1
        toner consumption ,-1
        Has difficulty with wite-out. ,-1
        No power switch. high consumables cost. occasional toner spills. problems cancelling fax jobs ,-1
        May not be fast enough for larger offices ,-1
        Expensive black ink cartridge malfunction.  Color is disappointing. ,-1
        my item arrived damaged the first time ,-1
        Not cheap ,-1
        Having no Power On/Off button was a little strange. But I got used to it. ,-1
        No audible feedback.  Customer Service not competent. ,-1
        no telephone or answering machine with it ,-1
        Takes up a little more space than I thought ,-1
        Long set up time. complicated directions. not Windows compliant; cable not included. ,-1
        A little more that I need for home use. ,-1
        Print head only last months; cost half of the retail price of the machine ,-1
        Scanner could only handle simple sheet.Printhead poor quality and terrible price. ,-1
        short life ink cartridges. leaks. false 'empty' messages. printhead fails [expen$ive] ,-1
        Nonexistent support. Ink dries up with nonuse.  ,-1
        Print quality marginal when new.then deteriorates rapidly. ,-1
        As noted. print heads a disgrace ,-1
        No flat bed capability ,-1
        Print head goes out and it cost 150.00 to replace - largest rip-off ever.  ,-1
        video capture is a lie ,-1
        Printer head had to be replaced twice in 10 months (under warranty. but a hassle none the less). ,-1
        slow scanner ,-1
        Needs improvement on certain areas. ,-1
        Print Head Replacement Fee of $150.00 ,-1
        Print heads frequently fail and are not covered under warranty. ,-1
        Not quite perfect photo quality ,-1
        poor quality. difficult setup. expensive ink ,-1
        INK DOES NOT LAST &amp; IS EXPENSIVE. SOFTWARE IS HARD TO SETUP ,-1
        Terrible fax machine ,-1
        Ink useage. service from brother. doesn't mesh with Windows XP. etc..etc. ,-1
        pseudo-perfect picture quality. fairly expensive ink ,-1
        High Ink Costs. Poor Customer Service. Poor Print Quality. Not Compatable with Windows XP.Planned Obselescence ,-1
        Attempt at using refill inks was disasterous. Printhead replacement very expensive oustside warranty period. ,-1
"        Poor quality ""copies""; streaking on photos; A4 reduction issues ",-1
        Drinks ink.   Warranty repairs at 6months. Now (18 months) Head needs replacing @ $215.00. ,-1
        Poor quality - printouts have stripes etc.. difficult set up. expensive ink ,-1
        single sheet feeding sometimes a problem ,-1
        Single copies take forever. set-up software does not complete its job. cannot copy legal sized paper. ,-1
        Cheap parts and bad customer service ,-1
        very unreliable ,-1
        For best performance. needs additional memory ,-1
        see Deficiencies ,-1
        After many thousand pages. I don't know of any yet. ,-1
        Letter size Flatbed Scanner.No On Off Switch ,-1
        Brother does not have the best reputation ,-1
        warm up is slightly slow ,-1
        Color ink prints low quality images. ,-1
        Picture Quality ,-1
        Uses too much ink. poor black text when using color cartridge. feeds paper poorly ,-1
        You get what you pay for ,-1
        Nothing major. ,-1
        Slow. poor printout quality. expensive cartridges that don't last long ,-1
        runs out of ink quickly. brakes easily. feeds a lot of paper through at one time ,-1
        Pages Per Min ,-1
        Color printing is not top quality. but what did you expect in this price range? ,-1
        uses too much ink ,-1
        very slow and ink does not last long ,-1
        Not enough features for amount of money spent ,-1
        Cartridges  ,-1
        Colors Are Not As Sharp As I Would Like ,-1
        Slow Printing ,-1
        cartridges ,-1
        replacement cartriges are expensive. being as high as $45.00 ,-1
        Poor printing quality; painfully slow ,-1
        un-clear printing quality ,-1
        Slow. Holds only black OR color cartridge at one time. ,-1
